qual_id,race_id,season,round,driver_id,constructor_id,q1,q2,q3,position,q1_sec,q2_sec,q3_sec,best_qual_sec,pole_sec,gap_to_pole_sec
224,13,2014,11,ricciardo,red_bull,1:25.495,1:23.676,1:23.391,4,85.495,83.676,83.39099999999999,83.39099999999999,82.715,0.6759999999999877
225,13,2014,11,alonso,ferrari,1:26.087,1:24.249,1:23.909,5,86.087,84.249,83.90899999999999,83.90899999999999,82.715,1.1939999999999884
226,13,2014,11,massa,williams,1:26.592,1:24.030,1:24.223,6,86.592,84.03,84.223,84.03,82.715,1.3149999999999977
227,13,2014,11,button,mclaren,1:26.612,1:24.502,1:24.294,7,86.612,84.502,84.294,84.294,82.715,1.5789999999999935
228,13,2014,11,vergne,toro_rosso,1:24.941,1:24.637,1:24.720,8,84.941,84.637,84.72,84.637,82.715,1.921999999999997
229,13,2014,11,hulkenberg,force_india,1:26.149,1:24.647,1:24.775,9,86.149,84.64699999999999,84.775,84.64699999999999,82.715,1.931999999999988
230,13,2014,11,kevin_magnussen,mclaren,1:26.578,1:24.585,,10,86.578,84.58500000000001,,84.58500000000001,82.715,1.8700000000000045
231,13,2014,11,kvyat,toro_rosso,1:25.361,1:24.706,,11,85.361,84.706,,84.706,82.715,1.9909999999999997
232,13,2014,11,sutil,sauber,1:26.027,1:25.136,,12,86.027,85.136,,85.136,82.715,2.4209999999999923
233,13,2014,11,perez,force_india,1:25.910,1:25.211,,13,85.91,85.211,,85.211,82.715,2.495999999999995
234,13,2014,11,gutierrez,sauber,1:25.709,1:25.260,,14,85.709,85.26,,85.26,82.715,2.5450000000000017
235,13,2014,11,grosjean,lotus_f1,1:26.136,1:25.337,,15,86.136,85.337,,85.337,82.715,2.622
236,13,2014,11,jules_bianchi,marussia,1:26.728,1:27.419,,16,86.72800000000001,87.419,,86.72800000000001,82.715,4.013000000000005
237,13,2014,11,raikkonen,ferrari,1:26.792,,,17,86.792,,,86.792,82.715,4.076999999999998
238,13,2014,11,kobayashi,caterham,1:27.139,,,18,87.139,,,87.139,82.715,4.423999999999992
239,13,2014,11,chilton,marussia,1:27.819,,,19,87.819,,,87.819,82.715,5.103999999999999
240,13,2014,11,ericsson,caterham,1:28.643,,,20,88.643,,,88.643,82.715,5.927999999999997
241,13,2014,11,hamilton,mercedes,,,,21,,,,,82.715,
242,13,2014,11,maldonado,lotus_f1,,,,22,,,,,82.715,
243,14,2014,12,rosberg,mercedes,2:07.130,2:06.723,2:05.591,1,127.13,126.723,125.591,125.591,125.591,0.0
244,14,2014,12,hamilton,mercedes,2:07.280,2:06.609,2:05.819,2,127.28,126.609,125.819,125.819,125.591,0.22800000000000864
245,14,2014,12,vettel,red_bull,2:10.105,2:08.868,2:07.717,3,130.105,128.868,127.717,127.717,125.591,2.1260000000000048
246,14,2014,12,alonso,ferrari,2:10.197,2:08.450,2:07.786,4,130.197,128.45,127.786,127.786,125.591,2.1950000000000074
247,14,2014,12,ricciardo,red_bull,2:10.089,2:08.989,2:07.911,5,130.089,128.989,127.911,127.911,125.591,2.3200000000000074
248,14,2014,12,bottas,williams,2:09.250,2:08.451,2:08.049,6,129.25,128.451,128.049,128.049,125.591,2.4580000000000126
249,14,2014,12,kevin_magnussen,mclaren,2:11.081,2:08.901,2:08.679,7,131.081,128.901,128.679,128.679,125.591,3.088000000000008
250,14,2014,12,raikkonen,ferrari,2:09.885,2:08.646,2:08.780,8,129.885,128.64600000000002,128.78,128.64600000000002,125.591,3.055000000000021
251,14,2014,12,massa,williams,2:08.403,2:08.833,2:09.178,9,128.403,128.833,129.178,128.403,125.591,2.8119999999999976
252,14,2014,12,button,mclaren,2:10.529,2:09.272,2:09.776,10,130.529,129.272,129.776,129.272,125.591,3.6809999999999974
253,14,2014,12,kvyat,toro_rosso,2:10.445,2:09.377,,11,130.445,129.377,,129.377,125.591,3.7860000000000156
254,14,2014,12,vergne,toro_rosso,2:09.811,2:09.805,,12,129.811,129.805,,129.805,125.591,4.214000000000013
255,14,2014,12,perez,force_india,2:10.666,2:10.084,,13,130.666,130.084,,130.084,125.591,4.493000000000009
256,14,2014,12,sutil,sauber,2:11.051,2:10.238,,14,131.051,130.238,,130.238,125.591,4.647000000000006
257,14,2014,12,grosjean,lotus_f1,2:10.898,2:11.087,,15,130.898,131.087,,130.898,125.591,5.307000000000002
258,14,2014,12,jules_bianchi,marussia,2:11.051,2:12.470,,16,131.051,132.47,,131.051,125.591,5.459999999999994
259,14,2014,12,maldonado,lotus_f1,2:11.261,,,17,131.261,,,131.261,125.591,5.670000000000002
260,14,2014,12,hulkenberg,force_india,2:11.267,,,18,131.267,,,131.267,125.591,5.676000000000002
261,14,2014,12,chilton,marussia,2:12.566,,,19,132.566,,,132.566,125.591,6.9750000000000085
262,14,2014,12,gutierrez,sauber,2:13.414,,,20,133.414,,,133.414,125.591,7.822999999999993
263,14,2014,12,lotterer,caterham,2:13.469,,,21,133.469,,,133.469,125.591,7.878
264,14,2014,12,ericsson,caterham,2:14.438,,,22,134.438,,,134.438,125.591,8.846999999999994
265,15,2014,13,hamilton,mercedes,1:25.363,1:24.560,1:24.109,1,85.363,84.56,84.10900000000001,84.10900000000001,84.10900000000001,0.0
266,15,2014,13,rosberg,mercedes,1:25.493,1:24.600,1:24.383,2,85.493,84.6,84.383,84.383,84.10900000000001,0.2739999999999867
267,15,2014,13,bottas,williams,1:26.012,1:24.858,1:24.697,3,86.012,84.858,84.697,84.697,84.10900000000001,0.5879999999999939
268,15,2014,13,massa,williams,1:25.528,1:25.046,1:24.865,4,85.52799999999999,85.04599999999999,84.865,84.865,84.10900000000001,0.755999999999986
269,15,2014,13,kevin_magnussen,mclaren,1:26.337,1:25.973,1:25.314,5,86.337,85.973,85.314,85.314,84.10900000000001,1.204999999999984
270,15,2014,13,button,mclaren,1:26.328,1:25.630,1:25.379,6,86.328,85.63,85.379,85.379,84.10900000000001,1.269999999999996
271,15,2014,13,alonso,ferrari,1:26.514,1:25.525,1:25.430,7,86.514,85.525,85.43,85.43,84.10900000000001,1.320999999999998
272,15,2014,13,vettel,red_bull,1:26.631,1:25.769,1:25.436,8,86.631,85.769,85.436,85.436,84.10900000000001,1.3269999999999982
273,15,2014,13,ricciardo,red_bull,1:26.721,1:25.946,1:25.709,9,86.721,85.946,85.709,85.709,84.10900000000001,1.5999999999999943
274,15,2014,13,perez,force_india,1:26.569,1:25.863,1:25.944,10,86.569,85.863,85.944,85.863,84.10900000000001,1.7539999999999907
275,15,2014,13,kvyat,toro_rosso,1:26.261,1:26.070,,11,86.261,86.07,,86.07,84.10900000000001,1.9609999999999843
276,15,2014,13,raikkonen,ferrari,1:26.689,1:26.110,,12,86.689,86.11,,86.11,84.10900000000001,2.0009999999999906
277,15,2014,13,vergne,toro_rosso,1:26.140,1:26.157,,13,86.14,86.157,,86.14,84.10900000000001,2.0309999999999917
278,15,2014,13,hulkenberg,force_india,1:26.371,1:26.279,,14,86.371,86.279,,86.279,84.10900000000001,2.1699999999999875
279,15,2014,13,sutil,sauber,1:27.034,1:26.588,,15,87.03399999999999,86.588,,86.588,84.10900000000001,2.478999999999985
280,15,2014,13,gutierrez,sauber,1:26.999,1:26.692,,16,86.999,86.69200000000001,,86.69200000000001,84.10900000000001,2.5829999999999984
281,15,2014,13,maldonado,lotus_f1,1:27.520,,,17,87.52,,,87.52,84.10900000000001,3.410999999999987
282,15,2014,13,grosjean,lotus_f1,1:27.632,,,18,87.632,,,87.632,84.10900000000001,3.522999999999996
283,15,2014,13,kobayashi,caterham,1:27.671,,,19,87.67099999999999,,,87.67099999999999,84.10900000000001,3.5619999999999834
284,15,2014,13,jules_bianchi,marussia,1:27.738,,,20,87.738,,,87.738,84.10900000000001,3.6289999999999907
285,15,2014,13,chilton,marussia,1:28.247,,,21,88.247,,,88.247,84.10900000000001,4.137999999999991
286,15,2014,13,ericsson,caterham,1:28.562,,,22,88.562,,,88.562,84.10900000000001,4.452999999999989
287,16,2014,14,hamilton,mercedes,1:46.921,1:46.287,1:45.681,1,106.92099999999999,106.287,105.681,105.681,105.681,0.0
288,16,2014,14,rosberg,mercedes,1:47.244,1:45.825,1:45.688,2,107.244,105.825,105.688,105.688,105.681,0.007000000000005002
289,16,2014,14,ricciardo,red_bull,1:47.488,1:46.493,1:45.854,3,107.488,106.493,105.854,105.854,105.681,0.17300000000000182
290,16,2014,14,vettel,red_bull,1:47.476,1:46.586,1:45.902,4,107.476,106.586,105.902,105.902,105.681,0.22100000000000364
291,16,2014,14,alonso,ferrari,1:46.889,1:46.328,1:45.907,5,106.88900000000001,106.328,105.907,105.907,105.681,0.2259999999999991
292,16,2014,14,massa,williams,1:47.615,1:46.472,1:46.000,6,107.61500000000001,106.47200000000001,106.0,106.0,105.681,0.3190000000000026
293,16,2014,14,raikkonen,ferrari,1:46.685,1:46.359,1:46.170,7,106.685,106.35900000000001,106.17,106.17,105.681,0.4890000000000043
294,16,2014,14,bottas,williams,1:47.196,1:46.622,1:46.187,8,107.196,106.622,106.187,106.187,105.681,0.5060000000000002
295,16,2014,14,kevin_magnussen,mclaren,1:47.976,1:46.700,1:46.250,9,107.976,106.7,106.25,106.25,105.681,0.5690000000000026
296,16,2014,14,kvyat,toro_rosso,1:47.656,1:46.926,1:47.362,10,107.656,106.926,107.362,106.926,105.681,1.2450000000000045
297,16,2014,14,button,mclaren,1:47.161,1:46.943,,11,107.161,106.943,,106.943,105.681,1.2620000000000005
298,16,2014,14,vergne,toro_rosso,1:47.407,1:46.989,,12,107.407,106.989,,106.989,105.681,1.308000000000007
299,16,2014,14,hulkenberg,force_india,1:47.370,1:47.308,,13,107.37,107.30799999999999,,107.30799999999999,105.681,1.6269999999999953
300,16,2014,14,gutierrez,sauber,1:47.970,1:47.333,,14,107.97,107.333,,107.333,105.681,1.652000000000001
301,16,2014,14,perez,force_india,1:48.143,1:47.575,,15,108.143,107.575,,107.575,105.681,1.8940000000000055
302,16,2014,14,grosjean,lotus_f1,1:47.862,1:47.812,,16,107.862,107.812,,107.812,105.681,2.1310000000000002
303,16,2014,14,sutil,sauber,1:48.324,,,17,108.324,,,108.324,105.681,2.6430000000000007
304,16,2014,14,maldonado,lotus_f1,1:49.063,,,18,109.063,,,109.063,105.681,3.382000000000005
305,16,2014,14,jules_bianchi,marussia,1:49.440,,,19,109.44,,,109.44,105.681,3.7590000000000003
306,16,2014,14,kobayashi,caterham,1:50.405,,,20,110.405,,,110.405,105.681,4.724000000000004
307,16,2014,14,chilton,marussia,1:50.473,,,21,110.473,,,110.473,105.681,4.792000000000002
308,16,2014,14,ericsson,caterham,1:52.287,,,22,112.287,,,112.287,105.681,6.606000000000009
309,18,2014,15,rosberg,mercedes,1:33.671,1:32.950,1:32.506,1,93.67099999999999,92.95,92.506,92.506,92.506,0.0
310,18,2014,15,hamilton,mercedes,1:33.611,1:32.982,1:32.703,2,93.61099999999999,92.982,92.703,92.703,92.506,0.19700000000000273
311,18,2014,15,bottas,williams,1:34.301,1:33.443,1:33.128,3,94.301,93.443,93.128,93.128,92.506,0.6219999999999999
312,18,2014,15,massa,williams,1:34.483,1:33.551,1:33.527,4,94.483,93.551,93.527,93.527,92.506,1.0210000000000008
313,18,2014,15,alonso,ferrari,1:34.497,1:33.675,1:33.740,5,94.497,93.675,93.74000000000001,93.675,92.506,1.168999999999997
314,18,2014,15,ricciardo,red_bull,1:35.593,1:34.466,1:34.075,6,95.593,94.46600000000001,94.075,94.075,92.506,1.5690000000000026
315,18,2014,15,kevin_magnussen,mclaren,1:34.930,1:34.229,1:34.242,7,94.93,94.229,94.24199999999999,94.229,92.506,1.722999999999999
316,18,2014,15,button,mclaren,1:35.150,1:34.648,1:34.317,8,95.15,94.648,94.31700000000001,94.31700000000001,92.506,1.811000000000007
317,18,2014,15,vettel,red_bull,1:35.517,1:34.784,1:34.432,9,95.517,94.78399999999999,94.432,94.432,92.506,1.926000000000002
318,18,2014,15,raikkonen,ferrari,1:34.984,1:34.771,1:34.548,10,94.98400000000001,94.771,94.548,94.548,92.506,2.0420000000000016
319,18,2014,15,vergne,toro_rosso,1:35.155,1:34.984,,11,95.155,94.98400000000001,,94.98400000000001,92.506,2.4780000000000086
320,18,2014,15,perez,force_india,1:35.439,1:35.089,,12,95.439,95.089,,95.089,92.506,2.5829999999999984
321,18,2014,15,kvyat,toro_rosso,1:35.210,1:35.092,,13,95.21000000000001,95.092,,95.092,92.506,2.5859999999999985
322,18,2014,15,hulkenberg,force_india,1:35.000,1:35.099,,14,95.0,95.09899999999999,,95.0,92.506,2.4939999999999998
323,18,2014,15,sutil,sauber,1:35.736,1:35.364,,15,95.73599999999999,95.364,,95.364,92.506,2.858000000000004
324,18,2014,15,gutierrez,sauber,1:35.308,1:35.681,,16,95.30799999999999,95.681,,95.30799999999999,92.506,2.8019999999999925
325,18,2014,15,maldonado,lotus_f1,1:35.917,,,17,95.917,,,95.917,92.506,3.4110000000000014
326,18,2014,15,grosjean,lotus_f1,1:35.984,,,18,95.98400000000001,,,95.98400000000001,92.506,3.4780000000000086
327,18,2014,15,ericsson,caterham,1:36.813,,,19,96.813,,,96.813,92.506,4.307000000000002
328,18,2014,15,jules_bianchi,marussia,1:36.943,,,20,96.943,,,96.943,92.506,4.436999999999998
329,18,2014,15,kobayashi,caterham,1:37.015,,,21,97.015,,,97.015,92.506,4.509
330,18,2014,15,chilton,marussia,1:37.481,,,22,97.481,,,97.481,92.506,4.974999999999994
331,19,2014,16,hamilton,mercedes,1:38.759,1:38.338,1:38.513,1,98.759,98.338,98.513,98.338,98.338,0.0
332,19,2014,16,rosberg,mercedes,1:39.076,1:38.606,1:38.713,2,99.076,98.606,98.713,98.606,98.338,0.2680000000000007
333,19,2014,16,bottas,williams,1:39.125,1:38.971,1:38.920,3,99.125,98.971,98.92,98.92,98.338,0.5820000000000078
334,19,2014,16,button,mclaren,1:39.560,1:39.381,1:39.121,4,99.56,99.381,99.12100000000001,99.12100000000001,98.338,0.7830000000000155
335,19,2014,16,kvyat,toro_rosso,1:40.074,1:39.296,1:39.277,5,100.074,99.29599999999999,99.277,99.277,98.338,0.9390000000000072
336,19,2014,16,kevin_magnussen,mclaren,1:39.735,1:39.022,1:39.629,6,99.735,99.02199999999999,99.62899999999999,99.02199999999999,98.338,0.6839999999999975
337,19,2014,16,ricciardo,red_bull,1:40.519,1:39.666,1:39.635,7,100.519,99.666,99.63499999999999,99.63499999999999,98.338,1.296999999999997
338,19,2014,16,alonso,ferrari,1:40.255,1:39.786,1:39.709,8,100.255,99.786,99.709,99.709,98.338,1.3710000000000093
339,19,2014,16,raikkonen,ferrari,1:40.098,1:39.838,1:39.771,9,100.098,99.838,99.771,99.771,98.338,1.433000000000007
340,19,2014,16,vergne,toro_rosso,1:40.354,1:39.929,1:40.020,10,100.354,99.929,100.02000000000001,99.929,98.338,1.5910000000000082
341,19,2014,16,vettel,red_bull,1:40.382,1:40.052,,11,100.382,100.05199999999999,,100.05199999999999,98.338,1.7139999999999986
342,19,2014,16,hulkenberg,force_india,1:40.273,1:40.058,,12,100.273,100.05799999999999,,100.05799999999999,98.338,1.7199999999999989
343,19,2014,16,perez,force_india,1:40.723,1:40.163,,13,100.723,100.163,,100.163,98.338,1.8250000000000028
344,19,2014,16,gutierrez,sauber,1:41.159,1:40.536,,14,101.15899999999999,100.536,,100.536,98.338,2.1980000000000075
345,19,2014,16,sutil,sauber,1:40.766,1:40.984,,15,100.76599999999999,100.98400000000001,,100.76599999999999,98.338,2.4279999999999973
346,19,2014,16,grosjean,lotus_f1,1:42.526,1:41.397,,16,102.52600000000001,101.39699999999999,,101.39699999999999,98.338,3.0589999999999975
347,19,2014,16,ericsson,caterham,1:42.648,,,17,102.648,,,102.648,98.338,4.310000000000002
348,19,2014,16,massa,williams,1:43.064,,,18,103.064,,,103.064,98.338,4.725999999999999
349,19,2014,16,kobayashi,caterham,1:43.166,,,19,103.166,,,103.166,98.338,4.828000000000003
350,19,2014,16,maldonado,lotus_f1,1:43.205,,,20,103.205,,,103.205,98.338,4.867000000000004
351,19,2014,16,chilton,marussia,1:43.649,,,21,103.649,,,103.649,98.338,5.311000000000007
352,20,2014,17,rosberg,mercedes,1:38.303,1:36.290,1:36.067,1,98.303,96.28999999999999,96.06700000000001,96.06700000000001,96.06700000000001,0.0
353,20,2014,17,hamilton,mercedes,1:37.196,1:37.287,1:36.443,2,97.196,97.287,96.443,96.443,96.06700000000001,0.37599999999999056
354,20,2014,17,bottas,williams,1:38.249,1:37.499,1:36.906,3,98.249,97.499,96.906,96.906,96.06700000000001,0.8389999999999986
355,20,2014,17,massa,williams,1:37.877,1:37.347,1:37.205,4,97.87700000000001,97.34700000000001,97.205,97.205,96.06700000000001,1.137999999999991
356,20,2014,17,ricciardo,red_bull,1:38.814,1:37.873,1:37.244,5,98.814,97.87299999999999,97.244,97.244,96.06700000000001,1.1769999999999925
357,20,2014,17,alonso,ferrari,1:38.349,1:38.010,1:37.610,6,98.34899999999999,98.00999999999999,97.61,97.61,96.06700000000001,1.5429999999999922
358,20,2014,17,button,mclaren,1:38.574,1:38.024,1:37.655,7,98.574,98.024,97.655,97.655,96.06700000000001,1.5879999999999939
359,20,2014,17,kevin_magnussen,mclaren,1:38.557,1:38.047,1:37.706,8,98.557,98.047,97.706,97.706,96.06700000000001,1.6389999999999958
360,20,2014,17,raikkonen,ferrari,1:38.669,1:38.263,1:37.804,9,98.669,98.263,97.804,97.804,96.06700000000001,1.7369999999999948
361,20,2014,17,sutil,sauber,1:38.855,1:38.378,1:38.810,10,98.85499999999999,98.378,98.81,98.378,96.06700000000001,2.310999999999993
362,20,2014,17,maldonado,lotus_f1,1:38.608,1:38.467,,11,98.608,98.467,,98.467,96.06700000000001,2.3999999999999915
363,20,2014,17,perez,force_india,1:39.200,1:38.554,,12,99.2,98.554,,98.554,96.06700000000001,2.4869999999999948
364,20,2014,17,hulkenberg,force_india,1:38.931,1:38.598,,13,98.931,98.598,,98.598,96.06700000000001,2.5309999999999917
365,20,2014,17,kvyat,toro_rosso,1:38.936,1:38.699,,14,98.936,98.699,,98.699,96.06700000000001,2.631999999999991
366,20,2014,17,vergne,toro_rosso,1:39.250,,,15,99.25,,,99.25,96.06700000000001,3.1829999999999927
367,20,2014,17,gutierrez,sauber,1:39.555,,,16,99.555,,,99.555,96.06700000000001,3.4879999999999995
368,20,2014,17,vettel,red_bull,1:39.621,,,17,99.62100000000001,,,99.62100000000001,96.06700000000001,3.554000000000002
369,20,2014,17,grosjean,lotus_f1,1:39.679,,,18,99.679,,,99.679,96.06700000000001,3.6119999999999948
370,21,2014,18,rosberg,mercedes,1:10.347,1:10.303,1:10.023,1,70.347,70.303,70.023,70.023,70.023,0.0
371,21,2014,18,hamilton,mercedes,1:10.457,1:10.712,1:10.056,2,70.457,70.712,70.056,70.056,70.023,0.03300000000000125
372,21,2014,18,massa,williams,1:10.602,1:10.343,1:10.247,3,70.602,70.343,70.247,70.247,70.023,0.22400000000000375
373,21,2014,18,bottas,williams,1:10.832,1:10.421,1:10.305,4,70.832,70.42099999999999,70.305,70.305,70.023,0.2820000000000107
374,21,2014,18,button,mclaren,1:11.097,1:11.127,1:10.930,5,71.097,71.127,70.93,70.93,70.023,0.9070000000000107
375,21,2014,18,vettel,red_bull,1:11.880,1:11.129,1:10.938,6,71.88,71.129,70.938,70.938,70.023,0.9150000000000063
376,21,2014,18,kevin_magnussen,mclaren,1:11.134,1:11.211,1:10.969,7,71.134,71.211,70.969,70.969,70.023,0.945999999999998
377,21,2014,18,alonso,ferrari,1:11.558,1:11.215,1:10.977,8,71.55799999999999,71.215,70.977,70.977,70.023,0.9540000000000077
378,21,2014,18,ricciardo,red_bull,1:11.593,1:11.208,1:11.075,9,71.593,71.208,71.075,71.075,70.023,1.0520000000000067
379,21,2014,18,raikkonen,ferrari,1:11.193,1:11.188,1:11.099,10,71.193,71.188,71.099,71.099,70.023,1.0760000000000076
380,21,2014,18,gutierrez,sauber,1:11.520,1:11.591,,11,71.52,71.591,,71.52,70.023,1.4969999999999999
381,21,2014,18,hulkenberg,force_india,1:11.848,1:11.976,,12,71.848,71.976,,71.848,70.023,1.8250000000000028
382,21,2014,18,sutil,sauber,1:11.943,1:12.099,,13,71.943,72.099,,71.943,70.023,1.9200000000000017
383,21,2014,18,kvyat,toro_rosso,1:11.423,,,14,71.423,,,71.423,70.023,1.4000000000000057
384,21,2014,18,grosjean,lotus_f1,1:12.037,,,15,72.037,,,72.037,70.023,2.01400000000001
385,21,2014,18,vergne,toro_rosso,1:12.040,,,16,72.03999999999999,,,72.03999999999999,70.023,2.016999999999996
386,21,2014,18,perez,force_india,1:12.076,,,17,72.076,,,72.076,70.023,2.0529999999999973
387,21,2014,18,maldonado,lotus_f1,1:12.233,,,18,72.233,,,72.233,70.023,2.210000000000008
388,22,2014,19,rosberg,mercedes,1:41.308,1:41.459,1:40.480,1,101.30799999999999,101.459,100.47999999999999,100.47999999999999,100.47999999999999,0.0
389,22,2014,19,hamilton,mercedes,1:41.207,1:40.920,1:40.866,2,101.207,100.92,100.866,100.866,100.47999999999999,0.3860000000000099
390,22,2014,19,bottas,williams,1:42.346,1:41.376,1:41.025,3,102.346,101.376,101.025,101.025,100.47999999999999,0.5450000000000159
391,22,2014,19,massa,williams,1:41.475,1:41.144,1:41.119,4,101.475,101.144,101.119,101.119,100.47999999999999,0.63900000000001
392,22,2014,19,kvyat,toro_rosso,1:42.302,1:42.082,1:41.908,5,102.30199999999999,102.082,101.908,101.908,100.47999999999999,1.4280000000000115
393,22,2014,19,button,mclaren,1:42.137,1:41.875,1:41.964,6,102.137,101.875,101.964,101.875,100.47999999999999,1.3950000000000102
394,22,2014,19,raikkonen,ferrari,1:42.439,1:42.168,1:42.236,7,102.439,102.168,102.23599999999999,102.168,100.47999999999999,1.6880000000000166
395,22,2014,19,alonso,ferrari,1:42.467,1:41.940,1:42.866,8,102.467,101.94,102.866,101.94,100.47999999999999,1.460000000000008
396,22,2014,19,kevin_magnussen,mclaren,1:42.104,1:42.198,,9,102.104,102.19800000000001,,102.104,100.47999999999999,1.6240000000000094
397,22,2014,19,vergne,toro_rosso,1:42.413,1:42.207,,10,102.413,102.207,,102.207,100.47999999999999,1.7270000000000039
398,22,2014,19,perez,force_india,1:42.654,1:42.239,,11,102.654,102.239,,102.239,100.47999999999999,1.7590000000000146
399,22,2014,19,hulkenberg,force_india,1:42.444,1:42.384,,12,102.444,102.384,,102.384,100.47999999999999,1.9040000000000106
400,22,2014,19,sutil,sauber,1:42.746,1:43.074,,13,102.74600000000001,103.074,,102.74600000000001,100.47999999999999,2.2660000000000196
401,22,2014,19,grosjean,lotus_f1,1:42.768,,,14,102.768,,,102.768,100.47999999999999,2.288000000000011
402,22,2014,19,gutierrez,sauber,1:42.819,,,15,102.819,,,102.819,100.47999999999999,2.339000000000013
403,22,2014,19,maldonado,lotus_f1,1:42.860,,,16,102.86,,,102.86,100.47999999999999,2.3800000000000097
404,22,2014,19,kobayashi,caterham,1:44.540,,,17,104.53999999999999,,,104.53999999999999,100.47999999999999,4.060000000000002
405,22,2014,19,stevens,caterham,1:45.095,,,18,105.095,,,105.095,100.47999999999999,4.615000000000009
406,24,2015,1,hamilton,mercedes,1:28.586,1:26.894,1:26.327,1,88.586,86.894,86.327,86.327,86.327,0.0
407,24,2015,1,rosberg,mercedes,1:28.906,1:27.097,1:26.921,2,88.906,87.09700000000001,86.92099999999999,86.92099999999999,86.327,0.5939999999999941
408,24,2015,1,massa,williams,1:29.246,1:27.895,1:27.718,3,89.246,87.895,87.718,87.718,86.327,1.3910000000000053
